timestamp,scenario,V_CO_raw,V_NO2_raw,V_PM_raw,T_raw,RH_raw,T_adc,RH_adc,C_CO_corrected,C_NO2_corrected,PM_corrected,C_CO_kalman,C_NO2_kalman,PM_kalman,C_CO_regression,C_NO2_regression,PM_regression,C_CO_true,C_NO2_true,PM_true,AQI_CO_kalman,AQI_NO2_kalman,AQI_PM_kalman,AQI_kalman,risk_score_kalman,category_kalman,AQI_regression,risk_score_regression,alarm_state,fault_flags,kalman_diverge,RMSE_CO_kalman,RMSE_CO_regression
10.000000,2,0.400920,0.292368,0.095741,20.565859,70.068051,20.565987,70.068013,6.773159,52.549942,12.861111,6.772407,51.689229,13.941649,5.255638,102.647551,15.520400,5.000000,30.000000,15.000000,73.724065,48.763423,54.872995,73.724065,0.593325,Moderate,101.311699,0.734118,NORMAL,NONE,False,,
11.000000,2,0.411726,0.300556,0.127902,19.955185,69.399644,19.955316,69.399356,7.057491,57.123932,17.484959,7.057045,56.876387,16.535532,5.460703,104.265408,20.202277,5.000000,30.000000,15.000000,76.570455,54.063978,60.327942,76.570455,0.638204,Moderate,101.617780,0.771904,NORMAL,NONE,False,,
12.000000,2,0.412137,0.267968,0.108008,19.813973,69.530589,19.814139,69.530173,6.501638,38.599316,14.714392,6.502506,39.431815,15.202365,5.460249,98.042290,17.280387,5.000000,30.000000,15.000000,71.025062,37.199826,57.524286,71.025062,0.551360,Moderate,97.914613,0.740493,NORMAL,NONE,False,,
13.000000,2,0.379277,0.254062,0.116576,19.629041,68.329727,19.628511,68.329065,5.820090,30.822409,16.322906,5.821157,31.214557,16.022658,5.035982,92.934359,18.400832,5.000000,30.000000,15.000000,64.211569,29.447695,59.249366,64.211569,0.505556,Moderate,92.473556,0.713669,NORMAL,NONE,False,,
14.000000,2,0.384436,0.233764,0.107572,20.296727,71.169431,20.295906,71.169073,5.517379,19.080075,14.113972,5.517854,19.632787,14.625403,4.945326,93.678639,17.408707,5.000000,30.000000,15.000000,61.178542,18.521497,56.310933,61.178542,0.447883,Moderate,93.266377,0.707011,NORMAL,NONE,False,,
15.000000,2,0.381060,0.270772,0.103764,19.588420,70.437456,19.588077,70.437401,6.089608,39.963784,13.857298,6.088715,39.037731,14.063111,4.944920,101.237651,16.770137,5.000000,30.000000,15.000000,66.887147,36.828048,55.128431,66.887147,0.528388,Moderate,101.044961,0.730194,NORMAL,NONE,False,,
16.000000,2,0.377121,0.256874,0.115596,20.369714,70.384781,20.369588,70.385139,5.822442,32.227472,15.422576,5.822858,32.537671,15.058308,4.884719,96.365185,18.479595,5.000000,30.000000,15.000000,64.228583,30.695916,57.221335,64.228583,0.503900,Moderate,96.128132,0.721663,NORMAL,NONE,False,,
17.000000,2,0.359537,0.263421,0.121133,20.948418,68.121634,20.948184,68.122016,5.748875,36.555259,16.990423,5.748991,36.372263,16.472714,4.745331,91.447732,19.017043,5.000000,30.000000,15.000000,63.489907,34.313456,60.195837,63.489907,0.522899,Moderate,90.889976,0.701841,NORMAL,NONE,False,,
18.000000,2,0.386903,0.287248,0.115402,20.183270,69.104510,20.182881,69.104836,6.497047,49.745598,15.834685,6.495877,49.136458,16.005644,5.104350,100.330650,18.281973,5.000000,30.000000,15.000000,70.958774,46.355149,59.213587,70.958774,0.588239,Moderate,500.000000,2.141654,NORMAL,NONE,False,,
19.000000,2,0.367806,0.236155,0.105212,20.111898,69.348787,20.112253,69.349394,5.346345,20.513135,14.373330,5.348141,21.816895,14.810707,4.805811,90.194053,16.831796,5.000000,30.000000,15.000000,59.481415,20.581976,56.700629,59.481415,0.450324,Moderate,89.554535,0.685497,NORMAL,NONE,False,,
20.000000,2,0.386543,0.234150,0.146708,21.398922,67.735605,21.398773,67.735574,5.644495,19.787968,20.739935,5.644031,19.880383,19.151203,5.163727,83.243481,22.719830,5.000000,30.000000,15.000000,62.440313,18.755079,65.828710,65.828710,0.481670,Moderate,82.150664,0.709258,NORMAL,NONE,False,,
21.000000,2,0.418757,0.247899,0.122541,21.174851,70.539950,21.174546,70.540223,6.277599,27.343097,16.268197,6.276608,27.003179,17.040696,5.491209,93.021526,19.506737,5.000000,30.000000,15.000000,68.766084,25.474697,61.390306,68.766084,0.514014,Moderate,92.566408,0.736904,NORMAL,NONE,False,,
22.000000,2,0.379345,0.269043,0.119850,20.057701,71.087218,20.057580,71.087145,6.036694,38.935698,15.743495,6.037069,38.392185,16.091079,4.875410,101.328913,19.188200,5.000000,30.000000,15.000000,66.370691,36.219043,59.393256,66.370691,0.537244,Moderate,101.062227,0.743077,NORMAL,NONE,False,,
23.000000,2,0.389873,0.263708,0.106947,20.529507,71.678602,20.529486,71.678178,6.098108,35.940764,13.865331,6.098013,36.052424,14.461719,4.992628,100.612759,17.374404,5.000000,30.000000,15.000000,66.980129,34.011721,55.966704,66.980129,0.521372,Moderate,500.000000,2.132018,NORMAL,NONE,False,,
24.000000,2,0.400516,0.234689,0.104186,20.644339,68.554116,20.643909,68.553732,5.814484,19.916598,14.482125,5.814927,20.651566,14.476657,5.334925,86.874926,16.584633,5.000000,30.000000,15.000000,64.149271,19.482610,55.998120,64.149271,0.460706,Moderate,86.018942,0.690082,NORMAL,NONE,False,,
25.000000,2,0.391086,0.267726,0.107601,20.601830,69.700657,20.602298,69.700872,6.225623,38.674400,14.566918,6.224981,37.853481,14.542733,5.130620,96.572005,17.212551,5.000000,30.000000,15.000000,68.249810,35.710831,56.137078,68.249810,0.532273,Moderate,96.348440,0.723046,NORMAL,NONE,False,,
26.000000,2,0.391234,0.228562,0.121174,21.427337,70.889485,21.427173,70.889521,5.562800,16.324104,15.953829,5.563835,17.304742,15.575727,5.058279,89.223537,19.344926,5.000000,30.000000,15.000000,61.638353,16.325229,58.309469,61.638353,0.447801,Moderate,88.520724,0.706571,NORMAL,NONE,False,,
27.000000,2,0.381376,0.235823,0.100415,20.583615,69.296382,20.583510,69.296365,5.548665,20.470516,13.728261,5.548688,20.326318,14.223288,5.009222,88.912619,16.119121,5.000000,30.000000,15.000000,61.486884,19.175772,55.465284,61.486884,0.448715,Moderate,88.189528,0.683343,NORMAL,NONE,False,,
28.000000,2,0.383299,0.250261,0.099600,20.678617,68.966345,20.678149,68.966459,5.832902,28.744764,13.712523,5.832458,28.361313,13.849382,5.057574,91.017353,15.955473,5.000000,30.000000,15.000000,64.324582,26.755956,54.678958,64.324582,0.482819,Moderate,90.431529,0.691850,NORMAL,NONE,False,,
29.000000,2,0.372342,0.241493,0.115638,20.924331,67.650649,20.924404,67.650758,5.557556,23.990255,16.393155,5.557986,24.189352,15.711553,4.958323,85.796074,18.154568,5.000000,30.000000,15.000000,61.579859,22.820143,58.595112,61.579859,0.471185,Moderate,84.869731,0.682784,NORMAL,NONE,False,,
30.000000,2,0.399399,0.270351,0.113396,21.194960,70.632622,21.195427,70.633011,6.387988,40.140858,15.028245,6.386691,39.414285,15.211337,5.195669,97.943433,18.180601,5.000000,30.000000,15.000000,69.866908,37.183288,57.543155,69.866908,0.547305,Moderate,97.809309,0.736544,NORMAL,NONE,False,,
31.000000,2,0.360551,0.258273,0.102461,21.088450,69.464073,21.088318,69.463882,5.653205,33.356943,13.929920,5.654351,33.632848,14.273275,4.687552,92.893113,16.418876,5.000000,30.000000,15.000000,62.543512,31.729102,55.570407,62.543512,0.496665,Moderate,92.429621,0.688816,NORMAL,NONE,False,,
32.000000,2,0.401205,0.287848,0.099213,20.909042,68.737325,20.908966,68.737552,6.745823,50.530844,13.725689,6.744117,49.761160,13.872414,5.332884,98.117157,15.870354,5.000000,30.000000,15.000000,73.441169,46.944491,54.727395,73.441169,0.585532,Moderate,97.994362,0.727418,NORMAL,NONE,False,,
33.000000,2,0.365548,0.247585,0.124465,19.880650,69.733857,19.880262,69.733688,5.499899,26.977393,16.867165,5.501844,28.015168,16.064724,4.753641,94.071741,19.713961,5.000000,30.000000,15.000000,61.018437,26.429404,59.337832,61.018437,0.484081,Moderate,93.685115,0.716312,NORMAL,NONE,False,,
34.000000,2,0.401008,0.250077,0.113617,20.435931,69.586339,20.436001,69.586982,6.056769,28.452990,15.436646,6.055902,28.433047,15.604939,5.287400,92.921909,18.098264,5.000000,30.000000,15.000000,66.559016,26.823630,58.370902,66.559016,0.501952,Moderate,92.460295,0.720513,NORMAL,NONE,False,,
35.000000,2,0.381227,0.276720,0.096373,21.109711,69.584926,21.110191,69.585355,6.261846,43.966321,13.071611,6.261524,43.258798,13.750414,4.989046,97.080393,15.545022,5.000000,30.000000,15.000000,68.615240,40.810187,54.470828,68.615240,0.546401,Moderate,96.889984,0.709466,NORMAL,NONE,False,,
36.000000,2,0.368022,0.250686,0.097033,20.845199,69.182902,20.844748,69.182666,5.626187,29.032809,13.289127,5.627180,29.680786,13.412728,4.815733,91.220052,15.600739,5.000000,30.000000,15.000000,62.271799,28.000742,53.760673,62.271799,0.477236,Moderate,90.647447,0.681903,NORMAL,NONE,False,,
37.000000,2,0.395154,0.282376,0.106315,21.153064,71.005691,21.153117,71.005603,6.525972,46.900263,13.966126,6.524567,46.115936,13.817843,5.110901,101.463409,17.178127,5.000000,30.000000,15.000000,71.245675,43.505600,54.612631,71.245675,0.565467,Moderate,101.087672,0.738726,NORMAL,NONE,False,,
38.000000,2,0.400362,0.263305,0.117219,21.703583,69.233007,21.703522,69.232625,6.328548,36.518771,16.011028,6.328855,36.955911,15.423366,5.290256,92.110568,18.561689,5.000000,30.000000,15.000000,69.288547,34.864067,57.989053,69.288547,0.538501,Moderate,91.596040,0.720512,NORMAL,NONE,False,,
39.000000,2,0.379824,0.205424,0.115802,20.191518,70.969322,20.191661,70.969523,4.970539,2.988459,15.266782,4.972663,4.535637,15.308739,4.890114,87.540475,18.599631,5.000000,30.000000,15.000000,55.726627,4.278903,57.747991,57.747991,0.383263,Moderate,86.727897,0.689708,NORMAL,NONE,False,,
40.000000,2,0.397170,0.276023,0.121130,21.368955,69.897450,21.368964,69.897224,6.476847,43.601907,16.310021,6.474495,41.822483,16.041729,5.206507,97.067662,19.221436,5.000000,30.000000,15.000000,70.744954,39.455173,59.289472,70.744954,0.563569,Moderate,96.876422,0.740224,NORMAL,NONE,False,,
41.000000,2,0.352050,0.270718,0.094870,20.654818,69.667837,20.654763,69.667594,5.727695,40.295934,12.841017,5.728863,40.365466,13.698645,4.550258,96.983246,15.326953,5.000000,30.000000,15.000000,63.288626,38.080629,54.361957,63.288626,0.517878,Moderate,96.786501,0.692371,NORMAL,NONE,False,,
42.000000,2,0.366483,0.271482,0.111973,21.307675,69.186725,21.307053,69.186910,5.977217,41.094883,15.311635,5.976829,41.061659,14.879436,4.789762,94.646747,17.780671,5.000000,30.000000,15.000000,65.768289,38.737414,56.845166,65.768289,0.536305,Moderate,94.297621,0.707523,NORMAL,NONE,False,,
43.000000,2,0.405643,0.214227,0.123955,20.839390,70.257290,20.838812,70.257327,5.509328,8.035059,16.584548,5.510059,9.539383,16.127665,5.314643,85.998592,19.702022,5.000000,30.000000,15.000000,61.100586,8.999418,59.470196,61.100586,0.423761,Moderate,85.085457,0.705773,NORMAL,NONE,False,,
44.000000,2,0.382867,0.239179,0.122984,21.943502,69.379658,21.943644,69.380052,5.666543,22.597414,16.719284,5.666298,22.002635,16.560760,5.019012,86.675209,19.406075,5.000000,30.000000,15.000000,62.662984,20.757203,60.380997,62.662984,0.473114,Moderate,85.806201,0.696081,NORMAL,NONE,False,,
45.000000,2,0.358254,0.240656,0.113206,20.965043,68.317869,20.965629,68.317835,5.333170,23.404920,15.801786,5.333690,23.341047,16.005153,4.715422,86.906996,17.870015,5.000000,30.000000,15.000000,59.336905,22.019856,59.212553,59.336905,0.462386,Moderate,86.053105,0.676629,NORMAL,NONE,False,,
46.000000,2,0.375670,0.235600,0.133058,20.599743,68.267841,20.600425,68.268782,5.481799,20.389945,18.609240,5.481568,20.524364,17.911477,4.980810,86.553083,20.788370,5.000000,30.000000,15.000000,60.815677,19.362608,63.221560,63.221560,0.470289,Moderate,85.676110,0.703010,NORMAL,NONE,False,,
47.000000,2,0.372267,0.287253,0.115632,21.149937,69.639151,21.149928,69.639702,6.317782,50.087472,15.669346,6.316475,48.740906,16.270123,4.850492,99.404284,18.388450,5.000000,30.000000,15.000000,69.164751,45.981987,59.769787,69.164751,0.582323,Moderate,99.365433,0.731220,NORMAL,NONE,False,,
48.000000,2,0.383594,0.252171,0.119927,21.121971,68.292621,21.122131,68.292520,5.893422,30.020587,16.762861,5.894083,30.873276,16.630832,5.092528,88.971133,18.870653,5.000000,30.000000,15.000000,64.940835,29.125732,60.528360,64.940835,0.510818,Moderate,88.251859,0.703836,NORMAL,NONE,False,,
49.000000,2,0.380487,0.251667,0.109905,21.549049,69.121102,21.549113,69.121407,5.840701,29.749394,15.040739,5.840784,29.800585,15.466803,4.999909,89.692982,17.461157,5.000000,30.000000,15.000000,64.407844,28.113760,58.080401,64.407844,0.498067,Moderate,89.020785,0.694393,NORMAL,NONE,False,,
50.000000,2,0.388698,0.263430,0.101612,21.224026,70.223851,21.224494,70.223857,6.127511,36.223143,13.581012,6.127063,35.930603,14.086308,5.061681,95.448392,16.388298,5.000000,30.000000,15.000000,67.270626,33.896795,55.177214,67.270626,0.519618,Moderate,95.151548,0.711244,NORMAL,NONE,False,,
51.000000,2,0.384937,0.263767,0.100631,22.257532,69.453970,22.257605,69.454233,6.131632,36.890899,13.659547,6.131624,36.847158,13.773897,5.044008,91.490195,16.137019,5.000000,30.000000,15.000000,67.316245,34.761470,54.520213,67.316245,0.520833,Moderate,90.935208,0.694283,NORMAL,NONE,False,,
52.000000,2,0.406341,0.185675,0.111160,20.984298,68.411198,20.984309,68.411126,5.307182,0.000000,15.498810,5.308471,1.678346,15.036621,5.426547,75.153542,17.597068,5.000000,30.000000,15.000000,59.084707,1.583345,57.175726,59.084707,0.383865,Moderate,73.533121,0.655976,NORMAL,NONE,False,,
53.000000,2,0.392278,0.239438,0.107189,21.010190,70.526654,21.009938,70.526220,5.752174,22.423443,14.224282,5.751480,21.478528,14.441948,5.096206,91.589704,17.236540,5.000000,30.000000,15.000000,63.514805,20.262762,55.925126,63.514805,0.460997,Moderate,91.041207,0.703418,NORMAL,NONE,False,,
54.000000,2,0.392740,0.224101,0.091580,20.778057,69.647875,20.778479,69.647106,5.503622,13.678094,12.401731,5.504009,14.033395,12.948406,5.157008,86.766288,14.843479,5.000000,30.000000,15.000000,61.040094,13.239051,52.784200,61.040094,0.418330,Moderate,85.903220,0.672465,NORMAL,NONE,False,,
55.000000,2,0.403318,0.260355,0.098968,21.142834,70.101126,21.141918,70.101621,6.281460,34.477497,13.267238,6.280245,33.546292,13.181807,5.288675,94.710315,15.988544,5.000000,30.000000,15.000000,68.802445,31.647445,53.275045,68.802445,0.511400,Moderate,94.365336,0.713915,NORMAL,NONE,False,,
56.000000,2,0.379974,0.246563,0.106003,21.235530,66.799108,21.235595,66.799466,5.776938,26.994564,15.325251,5.777725,27.292987,14.750917,5.111696,84.506758,16.654891,5.000000,30.000000,15.000000,63.777250,25.748101,56.574890,63.777250,0.483063,Moderate,83.496329,0.673883,NORMAL,NONE,False,,
57.000000,2,0.366843,0.252640,0.116421,21.280605,69.380853,21.280445,69.381238,5.652279,30.188571,15.873123,5.652475,30.056681,15.572429,4.784971,91.094225,18.482377,5.000000,30.000000,15.000000,62.524753,28.355359,58.302532,62.524753,0.492988,Moderate,90.513414,0.698537,NORMAL,NONE,False,,
58.000000,2,0.403841,0.210754,0.108948,21.193594,69.875491,21.193171,69.876177,5.441362,6.093139,14.679519,5.441692,7.184651,14.918773,5.308669,83.498534,17.429672,5.000000,30.000000,15.000000,60.416915,6.777973,56.927893,60.416915,0.405966,Moderate,82.422351,0.681907,NORMAL,NONE,False,,
59.000000,2,0.387740,0.246119,0.108349,20.875089,70.716955,20.875525,70.716871,5.796985,26.192279,14.352061,5.796429,25.326504,14.503911,5.019224,93.787177,17.468397,5.000000,30.000000,15.000000,63.964293,23.892928,56.055435,63.964293,0.475667,Moderate,93.381993,0.710379,NORMAL,NONE,False,1.024205,0.220106
60.000000,2,0.387758,0.274610,0.099162,20.759167,67.536181,20.758944,67.536136,6.345477,43.024141,14.128342,6.344619,42.218034,14.228976,5.195844,93.176228,15.758917,5.000000,30.000000,15.000000,69.446190,39.828334,55.477245,69.446190,0.548893,Moderate,92.731200,0.703498,NORMAL,NONE,False,1.017330,0.220639
61.000000,2,0.376133,0.280489,0.109223,21.032413,70.189448,21.032907,70.189751,6.237848,45.951827,14.616025,6.238015,45.781757,14.512315,4.876805,99.439388,17.509117,5.000000,30.000000,15.000000,68.380151,43.190337,56.073109,68.380151,0.558716,Moderate,99.402826,0.726724,NORMAL,NONE,False,1.022003,0.221136
62.000000,2,0.376345,0.266669,0.122143,21.810769,70.611047,21.810501,70.610883,6.022491,38.201208,16.172397,6.022828,38.546493,15.727579,4.850694,95.769461,19.452754,5.000000,30.000000,15.000000,66.228277,36.364616,58.628815,66.228277,0.534962,Moderate,95.493556,0.724390,NORMAL,NONE,False,1.017408,0.219979
63.000000,2,0.398264,0.225574,0.110469,21.938400,66.932711,21.938084,66.932837,5.687801,14.841050,15.902315,5.688325,15.920806,15.855495,5.372134,78.488300,17.315840,5.000000,30.000000,15.000000,62.883251,15.019628,58.897821,62.883251,0.449354,Moderate,77.085363,0.664730,NORMAL,NONE,False,1.016382,0.225121
64.000000,2,0.400298,0.277463,0.093801,21.241518,69.411924,21.241968,69.411727,6.551554,44.493014,12.759316,6.550204,43.191583,13.588935,5.281920,96.607047,15.135743,5.000000,30.000000,15.000000,71.502045,40.746776,54.131236,71.502045,0.555265,Moderate,96.385768,0.715370,NORMAL,NONE,False,1.021672,0.226425
65.000000,2,0.397251,0.266747,0.096320,20.829209,69.534287,20.829539,69.533596,6.305895,38.210780,13.078740,6.306277,38.437650,13.215446,5.230337,95.515693,15.530054,5.000000,30.000000,15.000000,69.062769,36.261934,53.345788,69.062769,0.528674,Moderate,95.223238,0.711983,NORMAL,NONE,False,1.031144,0.228230
66.000000,2,0.397354,0.249915,0.114684,21.279413,68.572992,21.279168,68.572999,6.051416,28.773643,15.923029,6.051815,29.213828,15.197534,5.282841,88.761935,18.131595,5.000000,30.000000,15.000000,66.518147,27.560215,57.514128,66.518147,0.501817,Moderate,88.029018,0.705054,NORMAL,NONE,False,1.036733,0.227384
67.000000,2,0.393960,0.211750,0.106514,22.385833,68.393239,22.385208,68.393682,5.374725,6.776914,14.780953,5.375783,7.798890,14.892576,5.234673,77.466953,16.852889,5.000000,30.000000,15.000000,59.757833,7.357443,56.872798,59.757833,0.405522,Moderate,75.997407,0.653191,NORMAL,NONE,False,1.036607,0.229011
68.000000,2,0.387363,0.271314,0.107972,21.859484,69.534521,21.859128,69.534012,6.282655,41.173146,14.637805,6.281237,39.652987,14.706070,5.077536,94.216590,17.231387,5.000000,30.000000,15.000000,68.812373,37.408478,56.480577,68.812373,0.541215,Moderate,93.839411,0.712526,NORMAL,NONE,False,1.038770,0.229226
69.000000,2,0.382725,0.240391,0.102551,21.655371,68.235018,21.655757,68.235556,5.696305,23.349745,14.344651,5.697219,24.092339,14.441493,5.080466,85.098855,16.310434,5.000000,30.000000,15.000000,62.972194,22.728621,55.924170,62.972194,0.467725,Moderate,84.127041,0.672825,NORMAL,NONE,False,1.029237,0.224799
70.000000,2,0.403476,0.259149,0.113674,21.881342,68.616084,21.881604,68.615928,6.318443,34.292376,15.733127,6.317472,33.827776,15.387035,5.367529,89.527184,17.961640,5.000000,30.000000,15.000000,69.174715,31.912997,57.912649,69.174715,0.527545,Moderate,88.844174,0.709799,NORMAL,NONE,False,1.017792,0.227369
71.000000,2,0.379680,0.253586,0.105591,22.190283,69.629102,22.190609,69.629730,5.877432,31.009645,14.285222,5.878119,31.138008,14.580452,4.957002,89.870847,16.898746,5.000000,30.000000,15.000000,64.781195,29.375479,56.216401,64.781195,0.498198,Moderate,89.210250,0.690006,NORMAL,NONE,False,0.989054,0.219522
72.000000,2,0.390801,0.282977,0.106695,20.863567,70.554043,20.862807,70.553826,6.474402,47.253654,14.162979,6.473470,46.519605,14.274840,5.075740,101.207716,17.182515,5.000000,30.000000,15.000000,70.734702,43.886419,55.573699,70.734702,0.567895,Moderate,101.039298,0.737354,NORMAL,NONE,False,0.988326,0.211554
73.000000,2,0.373157,0.249694,0.100010,21.263980,69.321318,21.263892,69.320754,5.690638,28.495849,13.657428,5.691861,29.316810,13.822863,4.882267,90.380847,16.066137,5.000000,30.000000,15.000000,62.918615,27.657368,54.623189,62.918615,0.480886,Moderate,89.753510,0.684039,NORMAL,NONE,False,0.986675,0.212048
74.000000,2,0.375293,0.251891,0.117700,21.215639,68.900151,21.216096,68.900380,5.765832,29.860031,16.213786,5.765716,29.835288,15.573140,4.937076,90.052600,18.605418,5.000000,30.000000,15.000000,63.657160,28.146498,58.304029,63.657160,0.496225,Moderate,89.403857,0.700754,NORMAL,NONE,False,0.989358,0.212086
75.000000,2,0.381605,0.283757,0.106232,21.793557,68.233603,21.793223,68.233529,6.440383,48.565333,14.837380,6.439328,47.712201,15.034526,5.063145,94.300447,16.830233,5.000000,30.000000,15.000000,70.393283,45.011510,57.171321,70.393283,0.575431,Moderate,93.928737,0.709804,NORMAL,NONE,False,0.996796,0.212124
76.000000,2,0.373054,0.239012,0.114483,21.600055,67.722733,21.600335,67.723058,5.541738,22.583838,16.184894,5.543141,23.728406,15.876654,4.962546,83.857458,17.989988,5.000000,30.000000,15.000000,61.431408,22.385289,58.942319,61.431408,0.470185,Moderate,82.804683,0.674665,NORMAL,NONE,False,0.993596,0.211656
77.000000,2,0.397046,0.268455,0.096429,21.918156,69.826245,21.918203,69.826181,6.365881,39.449831,12.990630,6.364595,38.733738,13.763938,5.205710,94.124412,15.574939,5.000000,30.000000,15.000000,69.645952,36.541263,54.499268,69.645952,0.535153,Moderate,93.741221,0.706218,NORMAL,NONE,False,1.004450,0.210767
78.000000,2,0.364823,0.248188,0.125665,21.306556,68.546550,21.306476,68.546762,5.564113,27.808269,17.447150,5.565364,28.305911,16.460236,4.800438,88.289389,19.733757,5.000000,30.000000,15.000000,61.653639,26.703690,60.169596,61.653639,0.489759,Moderate,87.525653,0.696517,NORMAL,NONE,False,0.988409,0.211908
79.000000,2,0.386497,0.232101,0.121061,22.265976,69.834037,22.265978,69.833841,5.596752,18.498456,16.295438,5.596703,18.945174,16.339595,5.045623,85.503132,19.192642,5.000000,30.000000,15.000000,61.967031,17.872806,59.915887,61.967031,0.459187,Moderate,84.557684,0.691296,NORMAL,NONE,False,0.990387,0.210502
80.000000,2,0.386962,0.252167,0.089150,21.565333,68.337115,21.565387,68.336886,5.954669,30.077848,12.424858,5.954110,29.570768,13.473808,5.139206,88.081409,14.333212,5.000000,30.000000,15.000000,65.541097,27.896951,53.889125,65.541097,0.488701,Moderate,87.304110,0.673526,NORMAL,NONE,False,0.994548,0.210208
81.000000,2,0.357778,0.265970,0.100189,21.967273,68.000711,21.967249,68.000464,5.805429,38.374923,14.060578,5.805661,37.973904,13.903354,4.721352,89.565209,15.911347,5.000000,30.000000,15.000000,64.056612,35.824437,54.792461,64.056612,0.513961,Moderate,88.884679,0.674390,NORMAL,NONE,False,0.986297,0.203617
82.000000,2,0.378290,0.279202,0.112946,22.237703,69.054132,22.237071,69.053567,6.312888,45.882645,15.474404,6.312095,45.522410,15.053443,4.968228,94.051146,17.908482,5.000000,30.000000,15.000000,69.120951,42.945670,57.211102,69.120951,0.563866,Moderate,93.663177,0.712355,NORMAL,NONE,False,0.991741,0.203022
83.000000,2,0.388706,0.281613,0.094933,22.217562,68.540131,22.217670,68.540411,6.513274,47.454082,13.137687,6.512960,47.366097,13.651012,5.149447,93.571355,15.178805,5.000000,30.000000,15.000000,71.129600,44.684997,54.261785,71.129600,0.568136,Moderate,93.152096,0.699687,NORMAL,NONE,False,1.000803,0.203935
84.000000,2,0.391267,0.246216,0.106775,21.860414,67.394471,21.859818,67.395437,5.940233,26.841646,15.214764,5.941128,27.776511,14.795758,5.248388,84.198778,16.832501,5.000000,30.000000,15.000000,65.411281,26.204255,56.669191,65.411281,0.490662,Moderate,83.168264,0.678640,NORMAL,NONE,False,1.002647,0.201862
