timestamp,scenario,V_CO_raw,V_NO2_raw,V_PM_raw,T_raw,RH_raw,T_adc,RH_adc,C_CO_corrected,C_NO2_corrected,PM_corrected,C_CO_kalman,C_NO2_kalman,PM_kalman,C_CO_regression,C_NO2_regression,PM_regression,C_CO_true,C_NO2_true,PM_true,AQI_CO_kalman,AQI_NO2_kalman,AQI_PM_kalman,AQI_kalman,risk_score_kalman,category_kalman,AQI_regression,risk_score_regression,alarm_state,fault_flags,kalman_diverge,RMSE_CO_kalman,RMSE_CO_regression
13.000000,3,0.963236,0.763718,0.515940,-4.926765,90.527684,-4.926667,90.527420,18.282259,243.993796,50.220399,18.282467,244.194580,50.664810,12.016281,295.120797,82.583459,10.978148,239.400538,52.121207,219.487534,128.090866,138.340486,219.487534,1.631546,Very Unhealthy,164.984083,1.479299,ALARM,NONE,False,,
14.000000,3,0.957115,0.736481,0.531411,-5.266018,91.661984,-5.265386,91.662104,17.754782,230.528201,50.885004,17.755607,231.150689,50.826003,11.765745,298.327536,85.264302,10.994522,241.451879,51.422314,215.986921,125.623103,138.737395,215.986921,1.611847,Very Unhealthy,166.368291,1.470759,ALARM,NONE,False,,
15.000000,3,0.962847,0.758962,0.509964,-5.286484,89.973457,-5.286814,89.973449,18.210038,241.860861,50.101869,18.209328,241.373025,50.295900,12.084539,293.432391,81.526579,11.000000,243.301270,51.037744,219.001573,127.557059,137.432116,219.001573,1.625252,Very Unhealthy,164.438381,1.480581,ALARM,NONE,False,,
16.000000,3,0.979745,0.780190,0.545351,-4.691838,90.329410,-4.692255,90.329688,18.723580,251.691376,53.225404,18.722776,251.221387,52.440446,12.294098,295.160031,86.851664,10.994522,244.939702,51.806948,222.413077,129.420262,142.712655,222.413077,1.659555,Very Unhealthy,167.187898,1.502366,ALARM,NONE,False,,
17.000000,3,0.974068,0.745483,0.515047,-3.527542,89.564977,-3.527269,89.564541,18.364189,239.245427,50.732838,18.364749,239.790918,51.190390,12.296184,286.329231,82.099645,10.978148,246.359193,50.196395,220.034241,127.257741,139.634630,220.034241,1.634426,Very Unhealthy,164.734274,1.489281,ALARM,NONE,False,,
18.000000,3,0.970761,0.767361,0.513132,-4.241128,90.703488,-4.241358,90.703197,18.471739,246.488840,49.751456,18.471572,246.183758,50.137018,12.098790,294.438148,82.227242,10.951057,247.552826,49.840986,220.744000,128.467197,137.040897,220.744000,1.633362,Very Unhealthy,164.800157,1.483175,ALARM,NONE,False,,
19.000000,3,0.941341,0.791678,0.504839,-4.093623,89.562455,-4.093687,89.562010,18.529595,258.611808,49.784349,18.529505,258.045724,49.878846,11.795981,291.831544,80.600703,10.913545,248.514786,50.911569,221.128924,130.711353,136.405199,221.128924,1.640657,Very Unhealthy,163.960321,1.461022,ALARM,NONE,False,,
20.000000,3,0.998636,0.745531,0.525443,-4.179147,90.096872,-4.179269,90.096477,18.558575,237.727747,51.399823,18.558529,238.653207,50.992278,12.609605,290.004852,83.812763,10.866025,249.240388,50.743352,221.321772,127.042499,139.146816,221.321772,1.636715,Very Unhealthy,165.618813,1.510490,ALARM,NONE,False,,
21.000000,3,0.966534,0.783469,0.527089,-4.905423,91.744346,-4.905199,91.744533,18.504314,251.308259,50.363684,18.504398,250.731836,50.532115,11.897117,301.561481,84.634624,10.809017,249.726095,51.016169,220.962110,129.327645,138.013751,220.962110,1.640055,Very Unhealthy,166.043167,1.479694,ALARM,NONE,False,,
22.000000,3,0.953187,0.742561,0.527236,-4.380139,90.678869,-4.379909,90.679267,17.928616,235.484846,51.141118,17.929516,236.179329,50.977936,11.831322,292.545653,84.279871,10.743145,249.969541,52.102938,217.142423,126.574468,139.111502,217.142423,1.620344,Very Unhealthy,165.859997,1.469284,ALARM,NONE,False,,
23.000000,3,0.921932,0.759050,0.551450,-3.965597,92.160321,-3.966263,92.160302,17.731804,241.901213,52.275690,17.732113,241.640588,51.927958,11.138222,299.007090,88.371055,10.669131,249.969541,52.995268,215.830819,127.607679,141.450751,215.830819,1.626387,Very Unhealthy,167.972410,1.438911,ALARM,NONE,False,,
24.000000,3,0.946946,0.767538,0.543104,-4.079165,91.218769,-4.079326,91.218573,18.181523,246.332078,52.225371,18.180820,246.118386,52.145680,11.660679,296.114984,86.805387,10.587785,249.726095,52.555209,218.812162,128.454830,141.986849,218.812162,1.641395,Very Unhealthy,167.164004,1.465468,ALARM,NONE,False,,
25.000000,3,0.917989,0.787040,0.544621,-4.374947,90.131160,-4.374585,90.130624,18.130834,255.462197,53.272361,18.130912,255.036597,52.970467,11.363414,294.213645,86.651389,10.500000,249.240388,52.424815,218.480554,130.142059,144.017734,218.480554,1.652232,Very Unhealthy,167.084490,1.446391,ALARM,NONE,False,,
26.000000,3,0.914893,0.761332,0.557553,-4.191088,92.794554,-4.190799,92.794633,17.620183,241.851759,52.369318,17.620982,242.452314,52.530396,10.940252,302.406618,89.476558,10.406737,248.514786,53.329579,215.092428,127.761249,142.934140,215.092428,1.628790,Very Unhealthy,168.543218,1.431167,ALARM,NONE,False,,
27.000000,3,0.884507,0.775884,0.563471,-3.198563,90.435461,-3.198616,90.436470,17.683423,252.239610,54.720903,17.683325,251.793810,54.133959,10.792820,291.647748,89.501908,10.309017,247.552826,54.269049,215.506656,129.528559,146.882612,215.506656,1.648271,Very Unhealthy,168.556307,1.415363,ALARM,NONE,False,,
28.000000,3,0.882712,0.757112,0.570787,-3.989167,91.271953,-3.989828,91.271932,17.292102,241.852490,54.827241,17.292714,242.305305,54.641477,10.656593,295.209330,90.887002,10.207912,246.359193,54.180999,212.911319,127.733436,148.132279,212.911319,1.636653,Very Unhealthy,169.271476,1.411811,ALARM,NONE,False,,
29.000000,3,0.899323,0.757197,0.567938,-4.545357,91.795296,-4.545144,91.794773,17.408695,240.500841,54.192482,17.408514,240.583033,54.312790,10.846751,298.723718,90.664772,10.104528,244.939702,54.127453,213.680728,127.407601,147.322949,213.680728,1.635778,Very Unhealthy,169.156731,1.425039,ALARM,NONE,False,,
30.000000,3,0.899143,0.789261,0.577377,-4.403685,93.120325,-4.404066,93.120950,17.757959,253.220363,54.006180,17.757413,252.644747,54.088336,10.649910,306.532705,92.532056,10.000000,243.301270,54.395137,215.998918,129.689547,146.770275,215.998918,1.650220,Very Unhealthy,170.120872,1.421462,ALARM,NONE,False,,
31.000000,3,0.885619,0.737185,0.582796,-4.872631,91.705709,-4.872252,91.704905,16.964376,231.441218,55.723479,16.965616,232.407014,55.285344,10.650934,297.526836,92.825034,9.895472,241.451879,55.762037,210.737982,125.860786,149.717681,210.737982,1.627249,Very Unhealthy,170.272146,1.416013,ALARM,NONE,False,,
32.000000,3,0.876493,0.770838,0.589739,-3.150926,91.421317,-3.150707,91.421328,17.470230,249.104767,56.420727,17.469441,248.344203,56.116502,10.532294,294.999407,93.709468,9.792088,239.400538,56.829603,214.085548,128.875930,151.318320,214.085548,1.654320,Very Unhealthy,170.728809,1.408693,ALARM,NONE,False,,
33.000000,3,0.857330,0.750645,0.601667,-3.501398,92.624641,-3.501658,92.624307,16.879517,238.515751,56.581611,16.880440,238.963425,56.456985,10.066040,299.118304,95.904824,9.690983,237.157241,57.522990,210.172048,127.101189,151.494123,210.172048,1.634939,Very Unhealthy,171.862343,1.387248,ALARM,NONE,False,,
34.000000,3,0.844052,0.733737,0.612772,-4.240616,92.359979,-4.240177,92.360010,16.453056,230.272774,57.945499,16.453724,230.668623,57.546653,9.907955,298.406795,97.462613,9.593263,234.732919,56.444321,207.336823,125.531902,152.056755,207.336823,1.621211,Very Unhealthy,172.666681,1.379841,ALARM,NONE,False,,
35.000000,3,0.846710,0.715078,0.605975,-3.170701,92.216524,-3.171233,92.216301,16.343337,223.994848,57.293958,16.343510,224.298831,57.361668,9.957650,293.565544,96.383991,9.500000,232.139380,56.169487,206.604527,124.326806,151.961241,206.604527,1.614143,Very Unhealthy,172.109753,1.377903,ALARM,NONE,False,,
36.000000,3,0.847383,0.710310,0.607150,-3.923800,93.008315,-3.923807,93.008553,16.181185,220.065452,56.818567,16.181439,220.258277,56.964091,9.859489,298.529981,96.845103,9.412215,229.389263,55.947201,205.527683,123.562377,151.755958,205.527683,1.607083,Very Unhealthy,172.347840,1.376100,ALARM,NONE,False,,
37.000000,3,0.828362,0.711927,0.623896,-4.434312,91.694047,-4.434189,91.694114,16.005463,221.239623,59.607771,16.005738,221.194923,58.899399,9.761610,294.276733,98.855854,9.330869,226.495963,57.365686,204.360270,123.739580,152.755222,204.360270,1.606615,Very Unhealthy,173.386057,1.370610,ALARM,NONE,False,,
38.000000,3,0.840289,0.716853,0.604805,-3.744552,91.279468,-3.744314,91.279266,16.292785,224.794053,58.068714,16.292337,224.630117,58.291296,10.000049,291.181163,95.894156,9.256855,223.473578,57.126821,206.264519,124.389482,152.441238,206.264519,1.614613,Very Unhealthy,171.856835,1.378073,ALARM,NONE,False,,
39.000000,3,0.813446,0.724804,0.626742,-3.977345,95.241510,-3.977754,95.241417,15.851056,224.215932,56.791988,15.851746,224.234797,57.193726,8.990023,310.004884,100.569942,9.190983,220.336832,58.380264,203.337106,124.314691,151.874527,203.337106,1.602405,Very Unhealthy,174.271098,1.350359,ALARM,NONE,False,,
40.000000,3,0.797256,0.699368,0.619359,-3.736627,93.306200,-3.735972,93.306255,15.455336,215.409145,57.696882,15.455955,215.811143,57.562062,9.037682,298.493312,98.760208,9.133975,217.101007,57.809566,500.000000,122.721027,152.064711,500.000000,2.635718,Hazardous,173.336672,1.341601,ALARM,NONE,False,,
41.000000,3,0.807898,0.693141,0.620830,-4.818990,93.473146,-4.818611,93.473242,15.401048,211.040371,57.813961,15.401133,211.257675,57.746465,9.187508,301.594526,99.040091,9.086455,213.781868,57.318682,500.000000,121.859560,152.159924,500.000000,2.632988,Hazardous,173.481185,1.349332,ALARM,NONE,False,,
42.000000,3,0.806587,0.688397,0.617375,-4.518490,92.611603,-4.517998,92.611427,15.389980,210.112911,58.196974,15.389998,210.165054,58.076260,9.292137,296.540076,98.219730,9.048943,210.395585,57.800136,199.830993,121.652848,152.330208,199.830993,1.582184,Unhealthy,173.057606,1.348377,ALARM,NONE,False,,
43.000000,3,0.801598,0.691753,0.638899,-3.347987,94.383553,-3.348518,94.383446,15.382843,211.682964,58.543258,15.382854,211.613825,58.418126,8.935657,301.811734,102.029727,9.021852,206.958655,59.368282,199.710294,121.926940,152.506725,199.710294,1.583250,Unhealthy,175.024833,1.345292,ALARM,NONE,False,,
44.000000,3,0.820781,0.687166,0.637265,-3.224542,93.042224,-3.224911,93.041489,15.626289,211.022783,59.533031,15.625908,211.049705,59.234293,9.437228,294.962717,101.285540,9.005478,203.487824,59.156505,201.836572,121.820214,152.928139,201.836572,1.591583,Very Unhealthy,500.000000,2.755857,ALARM,NONE,False,,
45.000000,3,0.813322,0.638534,0.615079,-3.342444,90.876971,-3.342477,90.877154,15.004889,191.563131,59.367893,15.005860,192.450722,59.332095,9.637575,281.600544,97.248503,9.000000,200.000000,56.593737,193.340395,118.301488,152.978637,193.340395,1.549683,Unhealthy,172.556129,1.352391,ALARM,NONE,False,,
46.000000,3,0.780384,0.652626,0.600208,-2.919565,93.181011,-2.919569,93.180802,14.721959,196.403101,55.916418,14.722403,196.223075,56.831646,8.788061,291.934271,95.857725,9.005478,196.512176,55.029554,188.550942,119.015176,151.687573,188.550942,1.531544,Unhealthy,171.838024,1.324026,ALARM,NONE,False,,
47.000000,3,0.826398,0.674841,0.598531,-3.719094,93.549036,-3.719444,93.549333,15.467577,204.582176,55.546758,15.466412,204.201428,55.891042,9.455561,297.560164,95.748878,9.021852,193.041345,55.327516,500.000000,120.524595,151.201908,500.000000,2.625442,Hazardous,500.000000,2.749000,ALARM,NONE,False,,
48.000000,3,0.764709,0.616065,0.583593,-3.733125,93.740212,-3.733893,93.740210,13.974970,179.112579,54.023589,13.977301,180.255347,54.523972,8.468104,293.806104,93.635753,9.048943,189.604415,53.852720,175.961298,115.994255,147.842946,175.961298,1.465373,Unhealthy,170.690747,1.310625,ALARM,NONE,False,,
49.000000,3,0.841433,0.636078,0.575908,-4.422159,93.788538,-4.421967,93.788402,15.073679,186.828011,53.351209,15.071965,186.528634,53.665450,9.657416,297.542297,92.531193,9.086455,186.218132,52.987157,194.457336,117.181093,145.728996,194.457336,1.527921,Unhealthy,170.120426,1.356813,ALARM,NONE,False,,
50.000000,3,0.809049,0.623528,0.590882,-4.234710,93.417263,-4.234445,93.417222,14.565421,181.951090,55.006241,14.566212,182.159592,54.646977,9.208576,294.276584,94.583515,9.133975,182.898993,52.999499,185.911864,116.354517,148.145822,185.911864,1.502370,Unhealthy,171.180108,1.338321,ALARM,NONE,False,,
51.000000,3,0.815515,0.608150,0.531154,-4.917464,93.392626,-4.917067,93.392560,14.394477,174.586002,49.535323,14.394746,174.930970,50.904987,9.321230,294.929572,85.784904,9.190983,179.663168,50.550131,183.014667,114.986940,138.931877,183.014667,1.459801,Unhealthy,166.637095,1.329067,ALARM,NONE,False,,
52.000000,3,0.823215,0.644062,0.535196,-4.062965,93.905446,-4.063054,93.905281,14.985083,190.588229,49.447337,14.984160,189.875059,49.837913,9.353065,297.703601,86.544702,9.256855,176.526422,50.170406,192.973738,117.814200,136.304408,192.973738,1.496671,Unhealthy,167.029403,1.333195,ALARM,NONE,False,,
53.000000,3,0.836344,0.606005,0.539503,-4.910374,92.624506,-4.909984,92.624683,14.645038,174.240416,50.891580,14.645568,174.952556,50.609251,9.756981,291.135358,86.744650,9.330869,173.504037,49.005597,187.252709,114.991024,138.203683,187.252709,1.472464,Unhealthy,167.132644,1.349496,ALARM,NONE,False,,
54.000000,3,0.837638,0.628807,0.519653,-3.319517,92.376193,-3.319853,92.375897,15.092291,186.185415,49.043866,15.091593,185.673772,49.463310,9.799558,287.326441,83.709297,9.412215,170.610737,47.506417,194.788980,117.019362,135.382019,194.788980,1.497475,Unhealthy,165.565391,1.344790,ALARM,NONE,False,,
55.000000,3,0.843265,0.592341,0.511313,-3.644689,94.492874,-3.644934,94.492378,14.559598,168.454522,46.805735,14.560429,169.238839,47.517830,9.572674,295.324531,83.241744,9.500000,167.860620,46.704233,185.814148,113.910051,130.591641,185.814148,1.440810,Unhealthy,165.323977,1.335944,ALARM,NONE,False,,
56.000000,3,0.872990,0.595437,0.504144,-4.830862,94.567777,-4.830635,94.567891,14.850746,168.379100,46.215970,14.850292,168.418260,46.564802,10.033872,299.393379,82.240136,9.593263,165.267081,45.635024,190.711832,113.754806,128.244990,190.711832,1.450368,Unhealthy,164.806814,1.364361,ALARM,NONE,False,,
57.000000,3,0.870307,0.569079,0.505139,-3.891599,95.387836,-3.892130,95.388141,14.515455,157.614603,45.665926,14.515979,158.106697,45.906779,9.854337,298.778047,82.660957,9.690983,162.842759,46.104504,185.063088,111.803970,126.624733,185.063088,1.418909,Unhealthy,165.024098,1.353988,ALARM,NONE,False,,
58.000000,3,0.856195,0.564111,0.510862,-2.791728,94.305409,-2.791706,94.305407,14.419365,157.349024,46.805407,14.419516,157.383535,46.564620,9.795066,289.674131,83.083795,9.792088,160.599462,47.301031,183.433203,111.667155,128.244543,183.433203,1.417585,Unhealthy,165.242423,1.345110,ALARM,NONE,False,,
59.000000,3,0.890631,0.578872,0.519142,-3.817278,93.417007,-3.817623,93.417858,14.975305,163.168622,48.284202,14.974437,162.905118,47.823442,10.473124,289.503678,83.994058,9.895472,158.548121,46.936604,192.809448,112.711779,131.344153,192.809448,1.463357,Unhealthy,165.712422,1.386506,ALARM,NONE,False,6.620040,0.788721
60.000000,3,0.896420,0.574958,0.506901,-4.232519,92.717749,-4.232079,92.717322,14.996660,161.566144,47.662007,14.996625,161.627133,47.705263,10.672114,287.077357,81.923163,10.000000,156.698730,46.340478,193.184356,112.469998,131.053161,193.184356,1.462950,Unhealthy,164.643150,1.393459,ALARM,NONE,False,6.609029,0.776792
61.000000,3,0.889412,0.574571,0.498015,-4.604973,93.811040,-4.604574,93.811613,14.825490,160.220372,46.130152,14.825758,160.284449,46.552202,10.400834,293.415573,81.040495,10.104528,155.060298,45.926273,190.297289,112.215977,128.213965,190.297289,1.443438,Unhealthy,164.187400,1.380246,ALARM,NONE,False,6.593271,0.763702
62.000000,3,0.918401,0.566859,0.497569,-4.568934,95.164658,-4.568490,95.165062,15.005646,156.076079,45.199145,15.005365,156.267766,45.561696,10.646055,299.487178,81.487838,10.207912,153.640807,44.818086,193.332027,111.456064,125.775030,193.332027,1.444083,Unhealthy,164.418378,1.399461,ALARM,NONE,False,6.571179,0.751479
63.000000,3,0.912882,0.529834,0.483337,-3.402210,96.221531,-3.402590,96.220765,14.509228,140.816808,43.151111,14.510004,141.520582,43.797025,10.382993,298.726277,79.775327,10.309017,152.447174,43.529344,184.962130,108.666056,121.429860,184.962130,1.391988,Unhealthy,163.534152,1.380748,ALARM,NONE,False,6.542342,0.742799
64.000000,3,0.920350,0.538209,0.461190,-3.865825,94.869138,-3.865646,94.869602,14.729325,144.761347,42.005122,14.728982,144.613734,42.485261,10.715642,293.693728,75.988086,10.406737,151.485214,41.883790,188.662117,109.251247,118.199889,188.662117,1.397296,Unhealthy,161.578675,1.391221,ALARM,NONE,False,6.508829,0.730351
65.000000,3,0.927982,0.569658,0.461856,-3.803275,93.633443,-3.803626,93.633390,15.286863,159.121980,42.821519,15.285991,158.461147,42.731419,11.021991,289.770857,75.630109,10.500000,150.759612,40.554269,198.073645,111.871028,118.806007,198.073645,1.441224,Unhealthy,161.393839,1.406186,ALARM,NONE,False,6.489351,0.724771
66.000000,3,0.902857,0.512369,0.476050,-3.821540,93.996090,-3.821272,93.995876,14.234097,134.240336,43.904674,14.235742,135.343566,43.590301,10.575622,287.096756,77.852537,10.587785,150.273905,42.186260,180.328048,107.497431,120.920842,180.328048,1.370152,Unhealthy,162.541352,1.381460,ALARM,NONE,False,6.452881,0.719776
67.000000,3,0.938382,0.556832,0.465407,-3.655676,94.053266,-3.655388,94.053732,15.233082,153.470150,42.874732,15.231524,152.644505,43.066468,11.117567,290.377130,76.305542,10.669131,150.030459,41.495839,197.153328,110.770582,119.631002,197.153328,1.436627,Unhealthy,161.742587,1.413286,ALARM,NONE,False,6.432763,0.714636
68.000000,3,0.963347,0.548749,0.448918,-4.178026,94.518918,-4.178117,94.519197,15.358393,149.170036,41.126829,15.358195,149.328294,41.646554,11.441314,293.659763,74.064532,10.743145,150.030459,38.554210,199.293636,110.143191,116.134730,199.293636,1.431433,Unhealthy,160.585480,1.431134,ALARM,NONE,False,6.401879,0.706897
69.000000,3,0.957973,0.568550,0.415473,-3.385281,96.065698,-3.385195,96.065731,15.537501,157.454509,37.177367,15.537221,157.084369,38.374882,11.108301,300.720986,69.711942,10.809017,150.273905,37.967153,201.247307,111.610556,108.078854,201.247307,1.419239,Very Unhealthy,158.338094,1.409374,ALARM,NONE,False,6.363237,0.678709
70.000000,3,0.943923,0.561025,0.394930,-4.233575,96.160563,-4.232921,96.160281,15.206459,153.332914,35.352563,15.206976,153.503789,36.162391,10.881459,303.192635,66.734264,10.866025,150.759612,36.376739,196.738566,110.933149,102.631013,196.738566,1.384744,Unhealthy,156.800621,1.392983,ALARM,NONE,False,6.337246,0.671597
71.000000,3,0.981739,0.541104,0.408924,-3.879032,94.803194,-3.878378,94.802925,15.483649,146.002519,37.285256,15.483217,146.344193,36.984385,11.680143,293.594491,68.266263,10.913545,151.485214,36.436224,500.000000,109.578631,104.655018,500.000000,2.447490,Hazardous,157.591643,1.436233,ALARM,NONE,False,6.292453,0.665559
72.000000,3,0.965992,0.542436,0.397333,-2.974586,95.169257,-2.975196,95.169779,15.370097,147.262321,35.975931,15.370273,147.220501,36.246145,11.368492,292.854605,66.683550,10.951057,152.447174,36.387870,199.497723,109.744419,102.837243,199.497723,1.390859,Unhealthy,156.774436,1.414861,ALARM,NONE,False,6.244344,0.649117
73.000000,3,0.954446,0.548944,0.400646,-3.270786,94.196302,-3.270418,94.197028,15.341337,150.332123,36.801524,15.341382,150.190392,36.652711,11.341617,289.293861,66.804893,10.978148,153.640807,36.443756,199.009566,110.306290,103.838333,199.009566,1.394120,Unhealthy,156.837089,1.411102,ALARM,NONE,False,6.198380,0.636862
74.000000,3,1.007231,0.574302,0.390256,-3.094937,93.288556,-3.095006,93.288240,16.349415,162.072403,36.313320,16.347839,161.531191,36.404260,12.295008,286.369808,64.942576,10.994522,155.060298,36.403030,206.633296,112.451847,103.226569,206.633296,1.426478,Very Unhealthy,155.875513,1.462662,ALARM,NONE,False,6.175409,0.651051
75.000000,3,0.958771,0.520464,0.402103,-2.341472,96.788338,-2.341167,96.788559,14.979799,137.522080,35.536413,14.981937,138.615667,35.768952,10.995777,297.851977,67.996542,11.000000,156.698730,36.030320,192.936185,108.116478,101.662243,192.936185,1.358671,Unhealthy,157.452377,1.398162,ALARM,NONE,False,6.126475,0.635818
76.000000,3,0.987240,0.573951,0.365324,-3.425383,92.675978,-3.425732,92.675973,16.113596,161.991781,34.327214,16.111827,160.927025,34.713527,12.076760,284.381687,61.063429,10.994522,158.548121,34.574423,205.065161,112.337545,98.556344,205.065161,1.406579,Very Unhealthy,153.872582,1.442430,ALARM,NONE,False,6.080684,0.628996
77.000000,3,0.961043,0.557905,0.378233,-3.363714,93.158019,-3.363845,93.158296,15.576679,154.754061,35.283755,15.577515,155.035232,35.130963,11.598953,285.173188,63.137386,10.978148,160.599462,34.499769,201.515033,111.222882,99.434214,201.515033,1.392885,Very Unhealthy,154.943434,1.417911,ALARM,NONE,False,6.034726,0.610824
78.000000,3,0.972229,0.584588,0.390209,-3.485494,96.782593,-3.485177,96.782491,15.867767,163.785005,34.568357,15.867313,163.386463,34.719107,11.215966,305.953278,66.265153,10.951057,162.842759,35.518694,203.440537,112.802844,98.568079,203.440537,1.402556,Very Unhealthy,156.558404,1.413866,ALARM,NONE,False,5.989834,0.593566
79.000000,3,0.953365,0.593285,0.405882,-3.553929,94.992065,-3.554704,94.992169,15.839801,168.566463,36.881141,15.839844,168.330520,36.301826,11.206639,297.570076,67.888336,10.913545,165.267081,37.332367,203.258021,113.738207,102.974345,203.258021,1.418410,Very Unhealthy,157.396507,1.410278,ALARM,NONE,False,5.942716,0.583759
80.000000,3,0.944149,0.559161,0.389984,-3.816407,93.835738,-3.816359,93.835944,15.327049,154.393875,36.064991,15.327851,155.028673,36.128451,11.241526,289.928606,65.143575,10.866025,167.860620,37.094376,198.780927,111.221641,102.547441,198.780927,1.392651,Unhealthy,155.979296,1.403029,ALARM,NONE,False,5.887395,0.540793
81.000000,3,0.965590,0.594242,0.388398,-3.247968,95.627507,-3.247762,95.627538,15.989118,168.924623,34.958636,15.988084,168.291678,35.272087,11.293819,299.977471,65.556375,10.809017,170.610737,36.964766,204.242975,113.730858,99.730999,204.242975,1.412101,Very Unhealthy,156.192438,1.413415,ALARM,NONE,False,5.841360,0.525967
